@relation LocationAndTimeAndSubtittle

@attribute subtittle string
@attribute location string
@attribute time string

@data
'',palu,''
'',batam,''
'',batam,20/5
'','',15/6/2013
'',baru,''
'','barito kuala',''
'','',''
'',padang,''
'',makassar,''
'',makassar,''
'',padang,''
'','kutai kartanegara',22/4
'','',29/4/2013
'','',25/4
'hatta operasi 2015',madiun,6/5
'','',per-10/5/2013
'','',''
'',sleman,1/5
'',sleman,30/4/2013
'','jakarta selatan',29/4
'',ternate,28/4
'','',19-21/4/2013
'',bogor,''
'',surabaya,''
'',bogor,''
'',bandung,''
'','',26/4/2013
'',sukabumi,20/4/2013
'','',''
'','',''
'','',''
'',baru,23/4/2013
'',baru,8/5
'','',''
'',ende,1/6/2013
'','',''
'','palangka raya',''
'','',20/4
'','',24/4
'','',30/4/2013
'','palangka raya',''
'','',1/5/2013
'','aceh tamiang',20/4
'','',14/4
'',serang,''
'',lebak,''
'','jakarta timur',14/5/2013
'','',''
'',cianjur,28/4
'','',14/4
'',palembang,24/4
'',batang,21/4
'',depok,2/5
'',tasikmalaya,23/4/2013
'ktp difotocopy',batanghari,''
'',garut,6/5
'',sorong,2/5
'','jakarta selatan',2/5/2013
'','',''
'','jakarta selatan',14/4
'','jakarta selatan',15/4
'',jember,18/4/2013
'',mataram,''
'',kendari,''
'',klaten,1/5
'','',22/5
'',sampang,15/4
'','',''
'',klaten,7/5
'','jakarta utara',29/4
'',padang,''
'',bandung,15/4/2013
'','rokan hilir',''
'','jakarta timur',14/5
'','kotawaringin timur',8/1/2013
'','',29/4
'','',''
'','',16/5
'',madiun,29/4/2013
'',garut,''
'',mamuju,30/4
'',situbondo,''
'',subang,16/4/2013
'',jambi,6/5/2013
'',temanggung,20/4
'',temanggung,15/5
'',malang,18/4/2013
'laki busana',banjarmasin,25/5
'',makassar,4/5/2013
'',sleman,''
'','musi rawas',29/4
'',garut,11/5
'','',21/5
'',denpasar,''
'',mataram,''
'','',''
'','',8/5
'','',''
belit,'',24/4
'',manokwari,3/5
'',yogyakarta,27/4
'',yogyakarta,''
'','',''
'','jakarta pusat',22/5
'','',2/6/2013
'','jakarta timur',''
'',sumedang,6/5/2013
'',puncak,26/5/2013
'',puncak,''
'','',28/4/2013
'','',''
'',tanggamus,23/4/2013
'','',15/4/2013
'',tangerang,7/5/2013
'','',13/4
'','',''
'','',''
'',palembang,''
'','',''
'','',''
'','',''
'','',13/4
'','',20/4/2013
germain,'',''
'','',15/5
'',baru,''
'','',21/5/2013
'','',''
'','',''
'','',15/5/2013
'','',''
'','jakarta selatan',5/5
'',jayapura,''
'','',''
'','',''
'','',14/4
'','',25/4
'',brebes,27/7/1996
'',batam,7/5/2013
'','',8/5
'','',''
'','',''
'','',30/4
'','kutai kartanegara',30/4
'alexander raja belanda ganti ibu',baru,''
'','',13/5
'','',21/4
'',padang,5/3/2013
'','',''
'','',''
'','',''
'','',21/4
'','',21/4
'','',15/5/2013
'',garut,5/5
'',denpasar,30/4
'',kebumen,12/5
'',kebumen,13/5
'',surabaya,19/4/2013
'',gianyar,''
'','',20/5/2013
'','',''
'','',''
'','',''
'','',''
'','',''
'',denpasar,11/6/2013
'','',''
'','',''
'','bone bolango',''
'','',''
'','',''
'',bogor,23/5/2013
'',bogor,''
'',denpasar,18/4/2013
'','',''
'','',6/8
'','',''
'',surabaya,''
'',surabaya,''
'fi pasang malu','maluku barat daya',10/5/2013
'factor fatin sidqia simpati','',19/4/2013
'japan tur dunia','',22/5
'','',''
'','',17/4/2013
'','',21/4
'','',22/5/2013
'',yogyakarta,''
'','',''
'','',''
'','',20/5/2013
'','',26/5/2013
'','',16/5/2013
'',situbondo,5/4/2013
'','',20/4
'','',''
'','',''
'',semarang,30/11/1970
'','',''
'','',''
'',baru,16/4/2013
'',baru,16/4
'','',16/4/2013
'',baru,''
'','',28/4
'','',''
'','',13/4
'','',20/4/2013
'','',21/4
'','',3/4/2013
'',yogyakarta,''
'',yogyakarta,19-21/4
'','',''
'',medan,''
'','',''
'','',9/5/2013
'','',''
'','',''
'','',''
'','',''
'','',''
'',tangerang,6/5/2013
'',bandung,15/4
'',bandung,26/4/2013
'','bandung barat',''
'',bandung,''
'',bandung,24/4/2013
'','',22/4
'','',24/4
'',sidoarjo,29/4
'',palembang,''
'','',''
1,'',28/4
'','',21/4
'','',''
'','',''
'','',''
'','',6/5
'','',29/4
'',bogor,29/6/2012
'','',''
'',bandung,8/5
'','',6/4/2013
'',bandung,20/5
'','',8/6
'','',18/4
'','',17/5
'',belitung,18-20/5/2013
'','',''
'','',29/4/2013
'',depok,19/5
'','',20/4
'','',15-26/5/2013
'',karawang,30/4
'budidoyo hati dagang sayur',temanggung,26/5/2013
'','',''
'','',10/6
'',puncak,25/5
'','',17/5/2013
'','',''
'',makassar,25/5
'','',28/4
'','',30/4
'',pamekasan,22/4
'',metro,1/5
'','',15/4
'','bangka tengah',15/4
'','',12/6
'','',14/4
'',tangerang,14/5
'','',23/05
'','',25/4
'','jakarta pusat',''
'','',22/5/2013
'','',''
'','',''
'','',21/4
'','',3/5
'','',30/4
'','',20/5
'','',19/5
'',jombang,15/4
'','',18/4
'','',10/5/2013
'',tangerang,4/5
'','',5/5
'','',6/5
'','',6/5
'','',29/4
'','',17/5
